,caseid,pre_rptyid,pre_medicare,pre_leastsp,pre_senterm,pre_medicare_correct,pre_leastsp_correct,pre_senterm_correct,avg_score,total_score
2474,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2475,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2476,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2477,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
2478,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2479,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2480,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2481,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2482,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2483,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2484,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2485,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
2486,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2487,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2488,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2489,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2490,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2491,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2492,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2493,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2494,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2495,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2496,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2497,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2498,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
2499,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2500,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2501,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2502,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2503,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2504,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2505,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2506,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2507,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2508,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2509,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2510,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2511,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2512,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2513,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2514,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2515,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2516,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,20.0,True,True,False,0.6666666666666666,2
2517,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2518,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2519,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2520,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2521,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2522,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2523,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
2524,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2525,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2526,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
2527,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2528,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2529,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2530,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2531,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2532,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
2533,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2534,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2535,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2536,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2537,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2538,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2539,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2540,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,8.0,True,True,False,0.6666666666666666,2
2541,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2542,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2543,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2544,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2545,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2546,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2547,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2548,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
2549,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2550,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2551,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
2552,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2553,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2554,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2555,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,20.0,True,True,False,0.6666666666666666,2
2556,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2557,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2558,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2559,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2560,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,3. National defense,6.0,False,False,True,0.3333333333333333,1
2561,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2562,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2563,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2564,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2565,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2566,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2567,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2568,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2569,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2570,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,3. National defense,6.0,False,False,True,0.3333333333333333,1
2571,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2572,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2573,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2574,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
2575,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2576,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2577,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2578,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2579,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2580,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2581,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2582,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
2583,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2584,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,7.0,True,False,False,0.3333333333333333,1
2585,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2586,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
2587,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2588,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2589,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
2590,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2591,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2592,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2593,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2594,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2595,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,12.0,False,True,False,0.3333333333333333,1
2596,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
2597,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2598,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2599,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2600,-1. Inapplicable,5. Other party,3. A private health insurance plan sold to individuals in all 50 states,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2601,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2602,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2603,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,1. Foreign aid,2.0,False,True,False,0.3333333333333333,1
2604,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2605,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2606,-1. Inapplicable,1. Democrat,"4. A private, non-profit organization that runs free health clinics",2. Medicare,6.0,False,False,True,0.3333333333333333,1
2607,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2608,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2609,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2610,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2611,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2612,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2613,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2614,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2615,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
2616,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2617,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2618,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2619,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2620,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2621,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2622,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2623,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2624,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2626,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2627,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2628,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2629,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,8.0,True,False,False,0.3333333333333333,1
2630,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2631,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2632,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2633,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2634,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2635,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2636,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2637,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2638,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2639,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2640,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
2641,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2642,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2643,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2644,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2645,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2646,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2647,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2648,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
2649,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2650,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2651,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2652,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2653,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2654,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,90.0,True,False,False,0.3333333333333333,1
2655,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2656,-1. Inapplicable,1. Democrat,3. A private health insurance plan sold to individuals in all 50 states,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
2657,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2658,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
2659,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2660,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2661,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2662,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2663,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2664,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
2665,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2666,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2667,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,2.0,False,False,False,0.0,0
2668,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2669,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2670,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2671,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
2672,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2673,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
